1	1	0.05150343104126029	0.05150343104127412	3.586947115894399e-13	5.165339295252203e-15	2.2938670341011982e-7	2.2938677580693125e-7	3.9720383566831366e-15	1.990249019601764e-15
1	2	0.05150343104126029	0.051503431041274514	3.586947115894399e-13	5.267891343538221e-15	2.293867034084028e-7	2.293867751079632e-7	3.952913082373841e-15	1.9711278384837243e-15
1	3	0.05150343104126029	0.05150343104127439	3.586947115894399e-13	5.187437005687674e-15	2.2938670340669408e-7	2.293867744157106e-7	3.933880889517618e-15	1.952190569219674e-15
1	4	0.05150343104126029	0.05150343104127433	3.586947115894399e-13	5.169654362403614e-15	2.293867034049936e-7	2.2938677373010925e-7	3.9149400034595515e-15	1.9334351508823837e-15
1	5	0.05150343104126029	0.05150343104127421	3.586947115894399e-13	5.15216977637518e-15	2.2938670340330118e-7	2.2938677305109436e-7	3.896089342826753e-15	1.914860183205105e-15
1	6	0.05150343104126029	0.05150343104127279	3.586947115894399e-13	5.257430865022442e-15	2.2938670340161688e-7	2.2938677237860285e-7	3.8773297483319145e-15	1.8964633142154426e-15
1	7	0.05150343104126029	0.05150343104127279	3.586947115894399e-13	5.26258960673471e-15	2.2938670339994084e-7	2.2938677171257195e-7	3.8586610116435105e-15	1.878243205482985e-15
1	8	0.05150343104126029	0.05150343104127275	3.586947115894399e-13	5.342579827053199e-15	2.2938670339827272e-7	2.293867710529401e-7	3.840081554143649e-15	1.8601983243670244e-15
1	9	0.05150343104126029	0.05150343104127283	3.586947115894399e-13	5.424336959553126e-15	2.293867033966127e-7	2.2938677039964555e-7	3.821591662201839e-15	1.8423267509419854e-15
1	10	0.05150343104126029	0.05150343104127281	3.586947115894399e-13	5.303904934241384e-15	2.293867033949607e-7	2.2938676975262715e-7	3.803191066653684e-15	1.8246268501965234e-15
2	1	0.05150343104126029	0.05150343104127412	3.586947115894399e-13	5.165339295252203e-15	2.2938670341011982e-7	2.2938677580693125e-7	3.9720383566831366e-15	1.990249019601764e-15
2	2	0.05150343104126029	0.051503431041274514	3.586947115894399e-13	5.267891343538221e-15	2.293867034084028e-7	2.2938677510796324e-7	3.952913082373841e-15	1.9711278357768995e-15
2	3	0.05150343104126029	0.05150343104127439	3.586947115894399e-13	5.187437005687674e-15	2.2938670340669408e-7	2.2938677441571063e-7	3.933880889517618e-15	1.952190575057111e-15
2	4	0.05150343104126029	0.05150343104127433	3.586947115894399e-13	5.169654362403614e-15	2.293867034049936e-7	2.2938677373010927e-7	3.9149400034595515e-15	1.9334351490251247e-15
2	5	0.05150343104126029	0.05150343104127421	3.586947115894399e-13	5.15216977637518e-15	2.2938670340330118e-7	2.2938677305109436e-7	3.896089342826753e-15	1.914860183205105e-15
2	6	0.05150343104126029	0.05150343104127279	3.586947115894399e-13	5.257430865022442e-15	2.2938670340161688e-7	2.2938677237860285e-7	3.8773297483319145e-15	1.8964633142154426e-15
2	7	0.05150343104126029	0.05150343104127279	3.586947115894399e-13	5.26258960673471e-15	2.2938670339994084e-7	2.2938677171257198e-7	3.8586610116435105e-15	1.8782432031804167e-15
