0.015625	0.015625	0.009607359798384776	0.009615080058276519	0.009615102799639822	0.009615080058419436	0.009616381277277446	0.009613114874927803	0.009614469729106262	1.139689681653592e-20	-1.8359745832668617e-12	2.273951719233516e-8	-1.6929288246862129e-12	1.3012850484974033e-6	-1.0107633953567378e-11	-6.000086110395716e-12
0.015625	0.03125	0.01912219546999401	0.019137561639454417	0.01913760706736209	0.019137561639739564	0.019140159899187874	0.01913341154510632	0.01913582112278761	3.107763739164931e-19	-3.653027834695217e-12	4.5424234398309956e-8	-3.367625121959913e-12	2.5983916312928153e-6	-2.0148668065826377e-11	-1.1780321480935712e-11
0.015625	0.046875	0.028452873945971843	0.02847573804038902	0.028475806045467157	0.02847573804081535	0.02847962604230188	0.028469901070108158	0.028472947084330263	2.005791310438436e-18	-5.432621739113496e-12	6.799961521633053e-8	-5.005891962080898e-12	3.888199320721234e-6	-3.0064463763026405e-11	-1.7339922416315348e-11
0.015625	0.0625	0.03750953569192692	0.037539677517572825	0.03753976793589258	0.03753967751813899	0.03754484486290909	0.0375315777634314	0.03753597222592836	7.164626949025679e-18	-7.1571130512144515e-12	9.041112234991498e-8	-6.590423884362923e-12	5.167607771033221e-6	-3.9814695884263466e-11	-2.2626996066457682e-11
0.015625	0.078125	0.04620496010437076	0.04624208937898724	0.04624220199285414	0.04624208937969153	0.04624852259631981	0.04623268191726081	0.04623756687899121	1.8482097624647735e-17	-8.810414550715086e-12	1.1260500630864892e-7	-8.105467347018131e-12	6.433544168143479e-6	-4.9358903477416575e-11	-2.7710502563689304e-11
0.015625	0.09375	0.05445540549280903	0.05449916464118461	0.0544992991791386	0.054499164642025	0.05450684722132492	0.05448753652023791	0.0544941557786737	3.8762993587354086e-17	-1.0378749129053062e-11	1.3452751529177097e-7	-9.537574020362948e-12	7.682970606998544e-6	-5.865777973673102e-11	-3.243906144345034e-11
0.015625	0.109375	0.06218141555799886	0.06223138315561348	0.062231539293736045	0.062231383156587626	0.06224029559380882	0.062218905283144846	0.062226038025423855	7.040765478493975e-17	-1.1851398941821379e-11	1.5612620159336918e-7	-1.0876349159469179e-11	8.912891378950946e-6	-6.767795218771444e-11	-3.6920420897982145e-11
0.015625	0.125	0.06930858459954573	0.06936427943111932	0.0693644567930335	0.06936427943222453	0.06937439927643047	0.06934971010127039	0.06935867192641589	1.1500357123773444e-16	-1.3221343637069942e-11	1.7734861380968891e-7	-1.2115089068233348e-11	1.0120360151766359e-5	-7.640976035800482e-11	-4.115772113690914e-11
0.015625	0.140625	0.07576827408347264	0.07582915977733126	0.07582935793601402	0.07582915977856458	0.07584046168906572	0.07581421733057339	0.07582326252694772	1.730695099426864e-16	-1.4485696715572653e-11	1.981441087606488e-7	-1.3251216712765493e-11	1.130248702514811e-5	-8.481910137564522e-11	-4.523228604310858e-11
0.015625	0.15625	0.08149827366882392	0.08156376386245218	0.08156398234023439	0.08156376386381034	0.0815762196735115	0.08154689555361083	0.08155786927977687	2.439600535629586e-16	-1.564587783024503e-11	2.184620389595537e-7	-1.4286453293038834e-11	1.2456445444948675e-5	-9.289967714181339e-11	-4.893069970470634e-11
