0.03125	0.03125	0.03806023374435662	0.03818274828336081	0.03818274828336096	0.038182748283360934	0.03818274828336114	0.03818274828336077	0.03818274828336071	1.957397859842293e-17	-2.955065753711386e-11	-2.955053393400746e-11	-2.9550586532762514e-11	-2.9550461990619034e-11	-2.955065813479089e-11	-2.9550728806115706e-11
0.03125	0.0625	0.0746578340503426	0.074898154963324	0.0748981549633243	0.07489815496332425	0.07489815496332466	0.07489815496332419	0.0748981549633238	4.512577735513317e-16	-5.788322771291178e-11	-5.7882981699930217e-11	-5.7883087068537927e-11	-5.788283912752448e-11	-5.788322771291243e-11	-5.788336888150172e-11
0.03125	0.09375	0.1083863756623696	0.10873526755141588	0.1087352675514163	0.10873526755141621	0.10873526755141683	0.1087352675514157	0.10873526755141558	2.4414533103908096e-15	-8.388103013715575e-11	-8.38806640778343e-11	-8.388082187303731e-11	-8.388045286902365e-11	-8.388103190721815e-11	-8.388123917752593e-11
0.03125	0.125	0.13794968964147147	0.13839374478694746	0.13839374478694794	0.13839374478694783	0.13839374478694866	0.13839374478694771	0.138393744786947	7.24339953446556e-15	-1.0672136924153886e-10	-1.0672088666971606e-10	-1.0672109600819133e-10	-1.0672060944753268e-10	-1.0672136924154023e-10	-1.0672164349329458e-10
0.03125	0.15625	0.16221167441072887	0.1627338280224229	0.16273382802242337	0.16273382802242328	0.16273382802242425	0.1627338280224225	0.16273382802242228	1.5365610992663805e-14	-1.2606860725432158e-10	-1.2606801280623865e-10	-1.260682723009787e-10	-1.2606767282704745e-10	-1.260686101287459e-10	-1.2606894345611822e-10
0.03125	0.1875	0.18023995550173696	0.18082014150917874	0.18082014150917924	0.1808201415091792	0.1808201415091803	0.18082014150917902	0.18082014150917802	2.621512316183141e-14	-1.4215928098627213e-10	-1.4215858040057132e-10	-1.4215888812391717e-10	-1.4215818147259853e-10	-1.4215928098627433e-10	-1.4215967531292147e-10
0.03125	0.21875	0.19134171618254486	0.19195763836284044	0.19195763836284102	0.19195763836284097	0.19195763836284213	0.19195763836283997	0.19195763836283963	3.827828376139849e-14	-1.5573193753552514e-10	-1.557311375429856e-10	-1.5573149109488046e-10	-1.5573068403946083e-10	-1.5573194140384725e-10	-1.557323856401625e-10
0.03125	0.25	0.19509032201612825	0.19571831082530206	0.19571831082530264	0.19571831082530258	0.19571831082530383	0.19571831082530236	0.19571831082530114	4.961631691439983e-14	-1.6782451906860088e-10	-1.6782362739213552e-10	-1.678240238535277e-10	-1.6782312413950806e-10	-1.6782451906860375e-10	-1.6782501612945872e-10
0.03125	0.28125	0.19134171618254486	0.19195763836284055	0.19195763836284113	0.19195763836284108	0.19195763836284235	0.19195763836283997	0.19195763836283952	5.841886005084538e-14	-1.7950657399544545e-10	-1.7950559920171126e-10	-1.7950603523224613e-10	-1.7950505150271075e-10	-1.7950657870900528e-10	-1.795071147667407e-10
0.03125	0.3125	0.18023995550173696	0.1808201415091788	0.18082014150917947	0.1808201415091794	0.18082014150918074	0.1808201415091792	0.1808201415091778	6.342916277452446e-14	-1.9162420466789722e-10	-1.916231561672909e-10	-1.9162362795104555e-10	-1.9162256966330852e-10	-1.916242046679003e-10	-1.9162478353430293e-10
0.03125	0.34375	0.16221167441072887	0.16273382802242292	0.1627338280224237	0.16273382802242362	0.16273382802242498	0.16273382802242253	0.16273382802242198	6.415323246947527e-14	-2.0461958819590008e-10	-2.0461847606174504e-10	-2.0461897943075624e-10	-2.046178567650931e-10	-2.0461959357355533e-10	-2.046201992300445e-10
0.03125	0.375	0.1379496896414715	0.13839374478694755	0.13839374478694838	0.13839374478694827	0.1383937447869496	0.138393744786948	0.1383937447869466	6.085108939806599e-14	-2.1845693921945767e-10	-2.1845577418799796e-10	-2.1845630456254607e-10	-2.1845512832389453e-10	-2.184569392194606e-10	-2.18457576241868e-10
0.03125	0.40625	0.1083863756623696	0.10873526755141598	0.10873526755141688	0.10873526755141674	0.10873526755141807	0.10873526755141572	0.10873526755141509	5.4364442887960935e-14	-2.3265523495288656e-10	-2.3265402821699948e-10	-2.326545807503354e-10	-2.3265336226391888e-10	-2.3265524078797395e-10	-2.3265589159378014e-10
0.03125	0.4375	0.07465783405034263	0.07489815496332403	0.07489815496332503	0.07489815496332486	0.07489815496332622	0.07489815496332455	0.07489815496332324	4.585929777000043e-14	-2.46403562774638e-10	-2.4640232598382785e-10	-2.4640289549938814e-10	-2.4640164650127396e-10	-2.4640356277464014e-10	-2.4640423253694735e-10
0.03125	0.46875	0.038060233744356686	0.03818274828336077	0.03818274828336181	0.038182748283361656	0.03818274828336301	0.038182748283360775	0.038182748283360046	3.656012566750581e-14	-2.5872173123957954e-10	-2.58720476276142e-10	-2.587210574279782e-10	-2.5871978995163145e-10	-2.587217373078582e-10	-2.5872240756259455e-10
0.03125	0.5	2.3891673840167787e-17	-1.1449174941446927e-16	9.79000326841493e-16	8.256888618409146e-16	2.1776855372505374e-15	5.255527188186115e-16	-7.727054059475618e-16	2.7533531010703882e-14	-2.686269921873546e-10	-2.686257311663699e-10	-2.686263183757491e-10	-2.686250446356843e-10	-2.6862699218735564e-10	-2.686276685103655e-10
0.03125	0.53125	-0.03806023374435664	-0.038182748283361	-0.03818274828335985	-0.038182748283360005	-0.038182748283358645	-0.03818274828336075	-0.038182748283361594	1.955326869449686e-14	-2.7527482349737866e-10	-2.75273568533931e-10	-2.7527415615931955e-10	-2.7527288843297734e-10	-2.752748295656473e-10	-2.7527549332270695e-10
0.03125	0.5625	-0.07465783405034258	-0.07489815496332422	-0.07489815496332305	-0.0748981549633232	-0.07489815496332183	-0.0748981549633235	-0.0748981549633248	1.3052841159382838e-14	-2.780538846919991e-10	-2.7805264790116894e-10	-2.780532301766495e-10	-2.780519806856459e-10	-2.780538846919988e-10	-2.780545416468173e-10
0.03125	0.59375	-0.10838637566236956	-0.10873526755141608	-0.10873526755141492	-0.10873526755141508	-0.10873526755141372	-0.10873526755141569	-0.10873526755141667	8.151991133310777e-15	-2.7662857422330017e-10	-2.7662736748738396e-10	-2.7662793869563216e-10	-2.7662671948753237e-10	-2.7662858005835877e-10	-2.766292121196586e-10
0.03125	0.625	-0.13794968964147147	-0.13839374478694763	-0.13839374478694644	-0.1383937447869466	-0.13839374478694527	-0.13839374478694688	-0.13839374478694821	4.7317807115936115e-15	-2.7093397467163e-10	-2.7093280964013385e-10	-2.7093336405496617e-10	-2.7093218688673035e-10	-2.7093397467162867e-10	-2.7093458756413155e-10
0.03125	0.65625	-0.16221167441072887	-0.16273382802242303	-0.16273382802242187	-0.16273382802242195	-0.16273382802242065	-0.1627338280224225	-0.16273382802242356	2.5297959679355287e-15	-2.6113549847943664e-10	-2.6113438634523923e-10	-2.611349184008622e-10	-2.611337946250944e-10	-2.6113550385704993e-10	-2.611360807200237e-10
0.03125	0.6875	-0.1802399555017369	-0.18082014150917886	-0.1808201415091777	-0.18082014150917775	-0.18082014150917652	-0.18082014150917802	-0.18082014150917936	1.2307662397028826e-15	-2.4756867885003476e-10	-2.4756763034938206e-10	-2.475681345891833e-10	-2.475670750442882e-10	-2.4756867885003285e-10	-2.4756922513939696e-10
0.03125	0.71875	-0.19134171618254484	-0.19195763836284052	-0.19195763836283947	-0.19195763836283947	-0.19195763836283836	-0.19195763836283997	-0.19195763836284102	5.359526779636152e-16	-2.306738116101846e-10	-2.3067283681640167e-10	-2.3067330805185279e-10	-2.3067232295716478e-10	-2.3067381632369604e-10	-2.3067431704532042e-10
