0.125	0.125	0.4999999999999999	0.5265146437727574	0.5265146437727577	0.5265146437727576	0.5265146437727581	0.5347746942443307	0.5265765746348863	2.6797774380928584e-11	-1.0882530824110966e-8	-1.088253041434239e-8	-1.088253052613808e-8	-1.08825300404478e-8	-1.9268267468393593e-8	-1.523881010919722e-8
0.125	0.25	0.7071067811865475	0.7446041500114723	0.7446041500114731	0.7446041500114728	0.7446041500114738	0.7511409900738872	0.7455176498156144	1.8356116626705443e-10	-1.3971855724050264e-8	-1.3971854964522324e-8	-1.3971855215378723e-8	-1.3971854312457525e-8	-3.06167463252741e-8	-2.9074977830456e-8
0.125	0.375	0.5	0.5265146437727574	0.5265146437727584	0.5265146437727579	0.5265146437727594	0.5452238772449873	0.5285754491362502	2.25125475512432e-10	-1.6736804725999423e-8	-1.673680373673057e-8	-1.6736804111978556e-8	-1.6736802928062722e-8	-3.977118521043999e-8	-3.732884292398815e-8
0.125	0.5	8.659560562354932e-17	1.0761046217173765e-16	1.0242325545462947e-15	5.95591740729844e-16	2.0683338414342804e-15	0.019194844874224067	0.001778302500981167	1.0186340659856796e-10	-2.0425941381957197e-8	-2.04259403078225e-8	-2.042594076793633e-8	-2.042593948484206e-8	-4.1017202977037146e-8	-3.749860110645504e-8
0.125	0.625	-0.4999999999999999	-0.5265146437727573	-0.5265146437727566	-0.5265146437727569	-0.5265146437727556	-0.5088034874485227	-0.5229172505709289	1.7505756975846713e-11	-1.9703186228066027e-8	-1.9703185238797193e-8	-1.970318570396644e-8	-1.970318451945316e-8	-3.6380048437833204e-8	-3.30567272370062e-8
0.125	0.75	-0.7071067811865475	-0.7446041500114722	-0.7446041500114717	-0.7446041500114721	-0.7446041500114711	-0.7235951913031269	-0.7417773610495106	7.553957459549565e-13	-1.4603761440988718e-8	-1.4603760681460804e-8	-1.4603761070394347e-8	-1.460376016617136e-8	-3.009005220153932e-8	-2.3402153034390563e-8
0.125	0.875	-0.5000000000000001	-0.5265146437727573	-0.526514643772757	-0.5265146437727573	-0.5265146437727568	-0.5192526704491793	-0.5261336329867643	1.5944412673843389e-15	-7.592030076946126e-9	-7.592029667177565e-9	-7.59202989164894e-9	-7.592029404376476e-9	-1.741095235311792e-8	-1.176352197294093e-8
0.25	0.125	0.7071067811865475	0.7446041500114722	0.7446041500114731	0.7446041500114727	0.7446041500114737	0.7511409900738872	0.7455176498156144	1.4700493374680823e-9	-2.8597922841517873e-8	-2.8597922081989918e-8	-2.859792233284632e-8	-2.859792142992512e-8	-3.6120733798619595e-8	-3.276265568662436e-8
0.25	0.25	1.0	1.0530292875455147	1.053029287545516	1.0530292875455156	1.0530292875455176	1.079998571489318	1.0564865176849563	1.0069641120935557e-8	-2.3228896281664146e-8	-2.322889488262669e-8	-2.3228895413307472e-8	-2.3228893738997635e-8	-5.865219908480196e-8	-4.7628061051913793e-8
0.25	0.375	0.7071067811865476	0.7446041500114724	0.744604150011474	0.7446041500114733	0.744604150011476	0.7703358349481113	0.7495592589262885	1.2349740370967699e-8	-2.6371692876309404e-8	-2.6371691042646716e-8	-2.6371691828110155e-8	-2.637168963773122e-8	-7.216725571852218e-8	-6.203375963322654e-8
0.25	0.5	1.2246467991473532e-16	2.0839724376191927e-16	1.813007298826105e-15	9.86200167938704e-16	3.689839843460842e-15	0.036420389796464635	0.004050044873574443	5.587935447692871e-9	-4.23188307294226e-8	-4.231882875088489e-8	-4.2318829681223374e-8	-4.2318827312196814e-8	-8.272023050091874e-8	-7.192663546221249e-8
0.25	0.625	-0.7071067811865475	-0.7446041500114721	-0.7446041500114707	-0.7446041500114716	-0.7446041500114692	-0.704400346428903	-0.7412559426833026	9.603158112464483e-10	-4.3215522120310754e-8	-4.321552028664811e-8	-4.321552122561676e-8	-4.321551904262936e-8	-8.05747336222493e-8	-6.561628052901936e-8
0.25	0.75	-1.0	-1.0530292875455145	-1.0530292875455136	-1.0530292875455143	-1.0530292875455123	-1.028056157897702	-1.0519273018629083	4.143885234952904e-11	-3.108734144666232e-8	-3.108734004762492e-8	-3.108734081401814e-8	-3.108733915036588e-8	-6.357179997012835e-8	-4.6760017545770154e-8
0.25	0.875	-0.7071067811865477	-0.7446041500114722	-0.7446041500114717	-0.7446041500114721	-0.7446041500114711	-0.723595191303127	-0.7448499829013553	8.746649238222659e-14	-1.5764192394111625e-8	-1.576419163458371e-8	-1.5764192077789537e-8	-1.576419118262884e-8	-3.574608829433912e-8	-2.3541536423948074e-8
0.375	0.125	0.5	0.5265146437727576	0.5265146437727583	0.5265146437727579	0.5265146437727594	0.5452238772449873	0.5285754491362502	1.3953983945497813e-8	-5.962457101852548e-8	-5.962457002925658e-8	-5.962457040450454e-8	-5.962456922058869e-8	-6.460130525205246e-8	-4.9964741174968186e-8
0.375	0.25	0.7071067811865476	0.7446041500114728	0.744604150011474	0.7446041500114733	0.744604150011476	0.7703358349481114	0.7495592589262885	9.558292157763049e-8	3.308718600052243e-8	3.3087187834185205e-8	3.3087187048721766e-8	3.3087189239100726e-8	-6.000349742799041e-9	6.533356516770385e-9
0.375	0.375	0.5000000000000001	0.5265146437727578	0.5265146437727597	0.5265146437727586	0.5265146437727619	0.5711950840407953	0.5310900203619129	1.1722605117754495e-7	4.6642402996543696e-8	4.6642405384850096e-8	4.6642404261832215e-8	4.664240712150027e-8	-2.3104683052111448e-8	-9.889671947834277e-10
0.375	0.5	8.659560562354934e-17	1.9642312457258956e-16	2.3185531080594897e-15	1.167579787511112e-15	4.6489612888132695e-15	0.0467406436449844	0.0019796354268466466	5.3041731007397175e-8	-3.944812647430135e-8	-3.9448123881110664e-8	-3.944812520901286e-8	-3.9448122121802474e-8	-1.0306049617590513e-7	-7.617262704879131e-8
0.375	0.625	-0.5	-0.5265146437727573	-0.5265146437727554	-0.5265146437727566	-0.5265146437727533	-0.48283228065271494	-0.5253002184177974	9.115497739565896e-9	-6.954137195083815e-8	-6.954136956253181e-8	-6.954137087084687e-8	-6.954136803081483e-8	-1.2271317998905322e-7	-9.560604574280911e-8
0.375	0.75	-0.7071067811865476	-0.7446041500114723	-0.7446041500114708	-0.7446041500114717	-0.7446041500114693	-0.7044003464289029	-0.7448352634893005	3.933453562865452e-10	-4.988646529804264e-8	-4.988646346437999e-8	-4.988646453437351e-8	-4.9886462373264414e-8	-9.756314370406723e-8	-6.758509879896485e-8
0.375	0.875	-0.5000000000000001	-0.5265146437727574	-0.5265146437727566	-0.5265146437727571	-0.5265146437727559	-0.5088034874485229	-0.5276705680219831	8.302483456594165e-13	-2.437017135703378e-8	-2.4370170367764944e-8	-2.437017097519923e-8	-2.4370169813975842e-8	-5.400274893400311e-8	-3.243505984954817e-8
0.5	0.125	8.659560562354932e-17	2.498001805406602e-16	9.992007221626409e-16	5.828670879282072e-16	2.0614234364374786e-15	0.0191948448742241	0.0017783025009812103	6.272210506530485e-8	-1.0227063702354219e-7	-1.0227063594940727e-7	-1.0227063640952109e-7	-1.0227063512642679e-7	-9.487161738910475e-8	-9.493705637919628e-8
0.5	0.25	1.2246467991473532e-16	3.94715589339253e-16	1.7763568394002505e-15	9.43689570931383e-16	3.664301682709181e-15	0.03642038979646464	0.004050044873574438	4.296380211599171e-7	3.3105077498770743e-7	3.310507769662455e-7	3.3105077603590705e-7	3.310507784049337e-7	2.9944917431352556e-7	2.876041041887511e-7
0.5	0.375	8.659560562354934e-17	2.405217442551456e-16	2.3037127760972e-15	1.1379786002407855e-15	4.613241653772614e-15	0.046740643644984425	0.0019796354268466765	5.269222558279552e-7	4.1728402065833906e-7	4.1728402325153e-7	4.172840219236278e-7	4.1728402501083824e-7	3.371652834290382e-7	3.5894859903365005e-7
0.5	0.5	1.4997597826618576e-32	1.0720096970315303e-16	2.3872007693744283e-15	1.0668826597704166e-15	4.765005191874006e-15	0.05194241359161577	0.000986900916693306	2.384185791015625e-7	7.49487608848743e-8	7.494876368294946e-8	7.494876215016307e-8	7.49487654774676e-8	-4.734845966360582e-9	3.618759102571489e-8
0.5	0.625	-8.659560562354932e-17	-4.661745880343437e-17	2.192690473634684e-15	8.049116928532385e-16	4.198278466161885e-15	0.046740643644984176	-0.0002949730942211626	4.097347461318179e-8	-8.484538898025855e-8	-8.484538638706775e-8	-8.484538790026708e-8	-8.484538484399729e-8	-1.44611071797501e-7	-1.0875461353542094e-7
